,Unnamed: 0,versionCreated,text,storyId,sourceCode,Texto
10,2020-05-26 23:22:33.761,2020-05-26 23:34:40.016000+00:00,First Quarter Results,urn:newsml:newsroom:20200526:nNRAbw4lb7:0,NS:CMNW,"GRANDE WEST TRANSPORATION GROUP INCGRANDE WEST TRANSPORTATION GROUP INC (""BUS-V;GWTNF-0"") - First Quarter ResultsGrande West Transportation Group Inc., a Canadian manufacturer of mid-sized multi-purpose transit vehicles for sale in Canada and the United States, announced today, financial results for the first quarter ending March 31, 2020.First Quarter Highlights* Bus, aftermarket parts and other revenue for the three months ended March 31, 2020 of $3,967,983 compared to $5,733,034 for the three months ended March 31, 2019* Net loss for the three months ended March 31, 2020 of $1,730,152 compared to net loss of $680,400 for the three months ended March 31, 2019* Adjusted EBITDA loss for the three months ended March 31, 2020 of $1,278,042 compared to an adjusted EBITDA loss of $151,507 for the three months ended March 31, 2019 (see ""Non-GAAP Measures"")* Deliveries of six Vicinity buses for the three months ended March 31, 2020 compared to ten for the three months ended March 31, 2019Business OverviewCorporate UpdateGrande West has delivered over 450 buses in the Canadian and U.S. markets. The Company is the market leader in the mid-size bus category in Canada where it sells its Vicinity branded buses.William Trainer, Grande West President and CEO, stated, ""As previously reported, our focus for 2019 and 2020 has been on product line expansion and growing our backlog. With the existing and forecasted orders for 2020, Grande West is expecting improved results for the 2020 fiscal year compared to the prior year. Even after taking into consideration the negative effects of the current COVID-19 pandemic on our delivery schedule, the Company is still planning on delivering over 150 buses during 2020. Moving production of Buy America compliant buses to the U.S. has taken longer than anticipated but we are pleased with the progress and quality on our first Buy America compliant buses delivered during the first quarter of 2020. We have noted an improved sales pipeline and increased orderbook for 2020 resulting from a change in management and renewed focus on sales efforts. We are also fast tracking our smaller crossover bus model and are excited for the Vicinity LT to be available for purchase in 2020. The Company is gaining significant momentum and the outlook for Grande West growth remains very positive.""Recent DevelopmentsIn February of 2020, the Company announced that it received a new contract from its exclusive US distributor, Atlanta-based Alliance Bus Group (""ABG"") for new bus orders with a value of approximately $40M CAD. Grande West expects to record revenue and deliver the Purpose-Built Vicinity Buses within the 2020 calendar year. The new buses will replace an old fleet currently operating throughout multiple locations in the USA with a world-class business and bus operator.COVID-19 UpdateIn response to the COVID-19 pandemic and global market volatility, the Company has activated robust business continuity plans to minimize disruptions to business and to adapt to evolving market conditions. The Company's top priority is the health and safety of its staff, customers, and the communities in which it operates. Grande West has taken appropriate precautions in this regard and has continued to deliver parts and services to meet its customers' needs. The Company is following the advice of health authorities in each jurisdiction where it operates. Grande West has implemented social distancing, team separation, and extensive work-from-home initiatives, as well as eliminated all non-essential travel.Management is monitoring the situation very closely and is evaluating the impact the virus will have on the Company's delivery schedule, but at this time Grande West is still on track to deliver a minimum of 150 buses in 2020. Some expected 2020 sales to private operators have been delayed as a result of the pandemic. The Company's manufacturing partner overseas is still operating and currently producing to meet the Company's needs. Our U.S. manufacturing partner has currently temporarily idled operations. This will slow down Buy America production deliveries until the facility is back online. Although deliveries out of the U.S. may be delayed, the purchase orders are firm and are still expected to be delivered in 2020.Our supply chain is currently able to provide us with the necessary components for production and aftermarket part sales but there is a risk of potential disruptions. Our aftermarket parts division will continue operating and servicing all our customers.Grande West has built and delivered five Buy America Vicinity buses in the U.S. and has another 13 Vicinity buses currently scheduled for 2020 deliveries.The Company remains well-positioned to serve its customers. As conditions evolve, Grande West will adjust plans to align with business continuity protocols and ensure employee, customer, and community health and safety are the highest priority. Credit lines remain active, allowing the Company access to capital, however Grande West recognizes that the effects of the COVID-19 pandemic and government or customer reactions could ultimately be materially disruptive.Grande West is taking significant actions to control where it can, particularly surrounding costs and capital investments. The Company has started reductions with senior management, where salaries were reduced effective April 1, 2020. The Company has also implemented strict cost containment measures throughout the organization, including freezing recruiting activities and minimizing all discretionary costs. Grande West is taking proactive measures to actively control working capital and retain cash throughout the COVID-19 crisis.William Trainer, President and CEO of Grande West stated, ""We continue to monitor the COVID-19 situation closely and we are responding swiftly and effectively to protect the interests of our stakeholders. I am confident that our skilled and loyal workforce, the diversification and strength of our business model, and our strong partner relationship will position us well to navigate the current environment.""OutlookManagement expects to maintain its strong market segment leadership position in Canada and continue to make progress in the U.S. with private operators and public transit agencies. The external pressures to ""right size"" vehicles for its application and ridership levels along with the availability of funding in Canada and the U.S. create an ideal environment for Grande West to prosper. Once we are through the current COVID-19 pandemic, the outlook for Grande West, including significant growth in the U.S., remains very positive.During 2017 and 2018, the Company achieved record revenues. We experienced a decline in the backlog during 2018 mainly due to lower order intake, which impacted 2019 results. Bid activity during 2019 was significantly higher than in 2018, which will translate into higher 2020 sales. We are maintaining our strong leadership position in our market segment in Canada and we continue to make progress in the U.S. market. During the first quarter of 2020 we completed and delivered five of our first Buy America orders and others are just completing production. We have received further Buy America orders for deliveries starting in 2020.Funding for transit in the U.S. and Canada is high and it is expected to remain high.In the U.S. the Consolidated Appropriations Act was recently passed and continues historic funding levels with more than $16 billion for public transportation and intercity passenger rail. This legislation includes $13.4 billion for public transportation and $2.6 billion for intercity passenger rail grants and is $1.2 billion more than the previous FY 2019 FAST Act authorization levels.In Canada in 2017, the federal government allocated $21.1 billion over 11 years to transit construction, expansion and rehabilitation. With the re-elected Liberal government, we are now seeing funding being released.Part of our strategic plan is to expand our product line by adding a 100% zero emission electric propulsion system to our existing Vicinity bus models and adding the Vicinity LT bus model to our product lineup. The Vicinity electric bus will place Grande West in an excellent position to capture market share as the demand for zero emissions buses grows. Our smaller LT bus model will provide Grande West access to the high-end cutaway bus market segment. Municipalities of all sizes across Canada and the U.S. along with private operators in multiple sectors are looking for a more robust low floor accessible bus to replace their cutaways.Aftermarket parts sales are expected to continue to increase as Vicinity bus fleets get older and new vehicles are placed into service.Stock OptionsThe Company also announces that it has granted an additional 100,000 incentive stock options to an officer at an exercise price $0.40 for a period of five years. The options will vest in equal tranches every six months over a three year period.Financial Statements and Management's Discussion and Analysis can be accessed at sedar.comConference CallA conference call for interested listeners will be held on Wednesday, May 27 at 11:00 AM EST. The call-in number is (877) 407-0782 or (201) 689-8567, the webcast can be accessed at https://www.webcaster4.com/Webcast/Page/2233/34900. A replay of the call will be available for 30 days at the webcast link or by calling (877) 481-4010 and entering PIN# 34900.About Grande West Transportation GroupGrande West Transportation is a Canadian company that designs and engineers mid-size multi-purpose transit vehicles for public and commercial enterprises. Grande West utilizes world class manufacturing partners to produce the Purpose-Built Vicinity bus available in clean diesel, gas and CNG drive systems. An electric propulsion drive system is currently under development.The Company has been successful in supplying Canadian municipal transportation agencies and private operators with new buses. Grande West is compliant to Buy America certification, and along with Alliance Bus Group, its exclusive US distributor, they are actively pursuing opportunities in public and private transit fleet operations that would benefit from Grande West's vehicles.For further information please contact:Grande West TransportationMr. William Trainer CEO & President Ph: 604-288-8043 IR@grandewest.com www.grandewest.comNeither the TSX-V nor its Regulation Service Provider (as that term is defined in the policies of the TSX-V) accepts responsibility for the adequacy or accuracy of this release.Cautionary Note Regarding Forward-Looking StatementsThis press release includes certain ""forward-looking information"" and ""forward-looking statements"" (collectively ""forward-looking statements"") within the meaning of applicable Canadian securities legislation. All statements, other than statements of historical fact, included herein, including without limitation, statements regarding the use of proceeds from the Private Placement, are forward-looking statements. Forward-looking statements are frequently, but not always, identified by words such as ""expects"", ""anticipates"", ""believes"", ""intends"", ""estimates"", ""potential"", ""possible"", and similar expressions, or statements that events, conditions, or results ""will"", ""may"", ""could"", or ""should"" occur or be achieved. Forward-looking statements involve various risks and uncertainties. There can be no assurance that such statements will prove to be accurate, and actual results and future events could differ materially from those anticipated in such statements.Important factors that could cause actual results to differ materially from Grande West's expectations include uncertainties relating to the receipt of final approval from the TSX-V; and other risk and uncertainties disclosed in Grande West's reports and documents filed with applicable securities regulatory authorities from time to time. Grande West's forward-looking statements reflect the beliefs, opinions and projections on the date the statements are made. Grande West assumes no obligation to update the forward-looking statements or beliefs, opinions, projections, or other factors, should they change, except as required by law. Tel : 604-607-4000 GRANDE WEST TRANSPORTATION GROUP INC Fax : 604-607-4004 Email : jlagourgue@grandewest.com WWW : http://www.grandewest.com_____________________________________________________________________________2014600699NED2014602667-16164320200526____________________________________________________________   
      (c)2020 Market News Publishing Inc.  All rights reserved.    
 Toronto:(416)366-8881   Vancouver:(604)689-1101   Fax:(604)689-1106Copyright (c) 2020 Market News Publishing Inc."
11,2020-05-26 23:22:38.894,2020-05-26 23:33:04.459000+00:00,Halt Trade Order,urn:newsml:newsroom:20200526:nNRAbw4lr6:0,NS:CMNW,"MICRON WASTE TECHNOLOGIES INCMICRON WASTE TECHNOLOGIES INC (""MWM-Z;MICWD-0"") - Halt Trade OrderSection 89 of the Securities Act, R.S.B.C. 1996, c. 418 1 Micron Waste Technologies Inc. (Micron) is a reporting issuer in British Columbia and its securities are listed on the Canadian Securities Exchange under the symbol MWM. 2 The Executive Director has become aware of information, other than information filed under this Act, that when disclosed to the public may cause or is likely to cause unusual fluctuations in the volume of trading in, or market price of, Micron's securities.The Order 3 Under section 89(1) of the Act, the Executive Director, considering it to be in the public interest, orders that trading in the securities of Micron be halted until the end of June 16, 2020. 4 May 26, 2020Peter J. BradyExecutive Director TEL: (604) 805-4602 MICRON WASTE TECHNOLOGIES INC Email: info@micronwaste.com2014600709NED2014602677-16164520200526____________________________________________________________   
      (c)2020 Market News Publishing Inc.  All rights reserved.    
 Toronto:(416)366-8881   Vancouver:(604)689-1101   Fax:(604)689-1106Copyright (c) 2020 Market News Publishing Inc."
12,2020-05-26 23:18:48.822,2020-05-26 23:26:47.130000+00:00,Reuters Insider - Cramer's lightning round: Canopy is 'most legit' of the cannabis stocks,urn:newsml:reuters.com:20200526:nRTV2xZgxj:7,NS:CNBC,"Click the following link to watch video: https://share.insider.thomsonreuters.com/link?entryId=0_dsta195y&referenceId=7000137990_990&pageId=ReutersNewsSource: CNBCDescription: ""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed.Short Link: https://refini.tv/2TBzSOHVideo Transcript:Verified transcript not available"
13,2020-05-26 23:17:39.150,2020-05-26 23:17:39.150000+00:00,First iPhone jailbreak in four years released Newly discovered vulnerability allows users to bypass limitations built in by Apple,urn:newsml:reuters.com:20200526:nNRAbw4jty:1,NS:THEGRD,"A newly discovered vulnerability in iPhones allows users to bypass Apple's built-in limitations – known as ""jailbreaking"" – for the first time in four years.The release of a functional jailbreak for iOS 13.5, the latest version of the iPhone operating system, represents a breakthrough for the small community of users who rely on jailbreaks for everything from serious security research to simply running games and software that Apple does not allow on iPhones.It also poses a security problem for the company, since the techniques are in effect the same ones used by malicious attackers to take over targets' devices.As a result, the pseudonymous developers who released the jailbreak have not gone into detail about the exact nature of the vulnerability they are exploiting.Pwn20wnd, the iOS security researcher who discovered the flaw, admitted to Vice that Apple would fix it ""sooner or later"".""That's just the nature of it,"" they added. ""It will most likely take them at least two or three weeks to release a patch. Even when they release a patch, users can downgrade to the previous iOS version for about two weeks usually, and after that the users should stay on their versions so that the jailbreak keeps working.""Typically, iPhones contain a host of security measures that ensure that only software approved by Apple can be downloaded and installed on the devices. The move has a twin purpose: it helps ensure the devices remain difficult to hack, and it gives Apple control of the iOS economy.But the company's restrictive policies about what can be listed on the App Store has long led to demand from some users for ways to install software from other sources. The company does not allow apps that break the law, for instance, preventing gamers from installing ""emulators"" to play retro video games, and it imposes strict limits on what apps can do when running.The first jailbreak was released in 2007, less than six months after the iPhone launched and pre-dating the App Store. Using a vulnerability in Safari, it allowed users to install their own programs.The ability to bypass security limitations is also a powerful draw for malicious hackers, and many jailbreaks have been repurposed as malware, leading to a cat-and-mouse game between Apple's security teams and the developers who try to get around their barriers.In the past few years Apple has been on top, with extra hardware in newer iPhones making it extremely difficult for any code not approved by Apple to be installed.Pwn20wnd told Vice they did not think their success represented a change to that status quo. Instead, iOS was ""just a big target for attackers"", they said. ""Apple is constantly adding more features to iOS that introduce new attack surfaces.""Apple did not reply to a request for comment.Copyright (c) 2020 theguardian.com-NonSyndicated"
14,2020-05-26 23:14:40.381,2020-05-26 23:14:40.381000+00:00,"FINAL DEADLINE APPROACHING: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against iQIYI, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm",urn:newsml:reuters.com:20200526:nACSdCDbVa:1,NS:ACSWIR,"LOS ANGELES, CA / ACCESSWIRE / May 26, 2020 / The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against iQIYI, Inc. (""iQIYI"" or ""the Company"") (NASDAQ:IQ) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission.

Investors who purchased the Company's securities between March 29, 2018 and April 7, 2020, inclusive (the ''Class Period''), are encouraged to contact the firm before June 15, 2020.
If you are a shareholder who suffered a loss, click here to participate.
We also encourage you to contact Brian Schall of the Schall Law Firm, 1880 Century Park East, Suite 404, Los Angeles, CA 90067, at 310-301-3335, to discuss your rights free of charge. You can also reach us through the firm's website at www.schallfirm.com, or by email at brian@schallfirm.com.
The class, in this case, has not yet been certified, and until certification occurs, you are not represented by an attorney. If you choose to take no action, you can remain an absent class member.
According to the Complaint, the Company made false and misleading statements to the market. iQIYI engaged in a scheme to inflate both its revenue and its user numbers. The Company also artificially inflated expenses to hide other fraud. Based on these facts, the Company's public statements were false and materially misleading throughout the class period. When the market learned the truth about iQIYI, investors suffered damages.
Join the case to recover your losses.
The Schall Law Firm represents investors around the world and specializes in securities class action lawsuits and shareholder rights litigation.
This press release may be considered Attorney Advertising in some jurisdictions under the applicable law and rules of ethics.
CONTACT:

The Schall Law Firm
Brian Schall, Esq.,
www.schallfirm.com
Office: 310-301-3335
Cell: 424-303-1964
info@schallfirm.com
SOURCE: The Schall Law Firm


View source version on accesswire.com:
https://www.accesswire.com/591542/FINAL-DEADLINE-APPROACHING-The-Schall-Law-Firm-Announces-the-Filing-of-a-Class-Action-Lawsuit-Against-iQIYI-Inc-and-Encourages-Investors-with-Losses-in-Excess-of-100000-to-Contact-the-Firm

Copyright 2020 ACCESSWIRE. All Rights Reserved."
15,2020-05-26 23:03:05.004,2020-05-26 23:11:49.289000+00:00,Reuters Insider - Jim Cramer reassesses his Covid-19 index: Wall Street is 'more confident' about an economic recovery,urn:newsml:reuters.com:20200526:nRTV5VwkwV:8,NS:CNBC,"Click the following link to watch video: https://share.insider.thomsonreuters.com/link?entryId=0_jdg6l23o&referenceId=7000137988_990&pageId=ReutersNewsSource: CNBCDescription: ""With those 10 changes, I'm feeling pretty better about the Cramer Covid-19 Index,"" the ""Mad Money"" host said.Short Link: https://refini.tv/2X5ss8qVideo Transcript:Verified transcript not available"
16,2020-05-26 23:09:10.000,2020-05-26 23:09:10+00:00,Google vai começar reabertura de escritórios com foco em 30% da capacidade em setembro,urn:newsml:reuters.com:20200526:nL1N2D82TW:1,NS:RTRS,"26 Mai (Reuters) - O Google, da Alphabet GOOGL.O, anunciou nesta terça-feira que vai reabrir seus edifícios em mais cidades com cerca de 10% de sua capacidade total, começando no dia 6 de julho e chegando a 30% em setembro, se as condições permitirem. O Google e seu rival da área de tecnologia Facebook FB.O permitiram que seus empregados trabalhem de casa desde o início de março, seguindo restrições ordenadas por governos para conter a propagação do coronavírus. A empresa afirmou nesta terça-feira que dará a cada empregado uma mesada de mil dólares, ou valor equivalente em cada país, para custear equipamentos necessários para a montagem de escritórios caseiros, já que espera que a grande maioria deles trabalhe de casa pelo resto do ano. Há um número limitado de empregados cujas funções são necessárias nos escritórios ainda neste ano, e eles poderão retornar de maneira limitada e rotativa, afirmou o presidente-executivo da empresa, Sundar Pichai, em uma postagem.(Reportagem de Praveen Paramasivam em Bangalore)(c) Copyright Thomson Reuters 2020. Click For Restrictions - https://agency.reuters.com/en/copyright.htmlKeywords: TECH-GOOGLE-RETOMADA"
17,2020-05-26 22:52:56.769,2020-05-26 23:00:14.654000+00:00,Reuters Insider - Jim Cramer swaps 10 stock picks in his Cramer Covid-19 Index,urn:newsml:reuters.com:20200526:nRTV63Nn7s:6,NS:CNBC,"Click the following link to watch video: https://share.insider.thomsonreuters.com/link?entryId=0_6lmnnsu7&referenceId=7000137987_990&pageId=ReutersNewsSource: CNBCDescription: ""With those 10 changes, I'm feeling pretty better about the Cramer COVID-19 Index,"" the ""Mad Money"" host said.Short Link: https://refini.tv/3cc0UTnVideo Transcript:Verified transcript not available"
18,2020-05-26 22:52:07.000,2020-05-26 22:52:07+00:00,BRIEF-Applied Materials Prices $1.5 Bln Of Senior Unsecured Notes,urn:newsml:reuters.com:20200526:nASA00RLT:1,NS:RTRS,May 26 (Reuters) - Applied Materials Inc AMAT.O:APPLIED MATERIALS PRICES $1.5 BILLION OF SENIOR UNSECURED NOTESPRICING OF SENIOR UNSECURED NOTES OF $750 MILLION OF 1.750% SENIOR UNSECURED NOTES DUE 2030PRICING OF SENIOR UNSECURED NOTES OF $750 MILLION OF 2.750% SENIOR UNSECURED NOTES DUE 2050Source text for Eikon:  (Full Story)Further company coverage: AMAT.O(( Reuters.Briefs@thomsonreuters.com ;))(c) Copyright Thomson Reuters 2020. Click For Restrictions - https://agency.reuters.com/en/copyright.html
19,2020-05-26 22:40:10.156,2020-05-26 22:41:41.567000+00:00,APPLIED MATERIALS INC <AMAT.O> - PRICING OF SENIOR UNSECURED NOTES OF $750 MLN OF 2.750% SENIOR UNSECURED NOTES DUE 2050,urn:newsml:reuters.com:20200526:nASA00RLT:3,NS:RTRS,May 26 (Reuters) - Applied Materials Inc AMAT.O:APPLIED MATERIALS PRICES $1.5 BILLION OF SENIOR UNSECURED NOTESPRICING OF SENIOR UNSECURED NOTES OF $750 MILLION OF 1.750% SENIOR UNSECURED NOTES DUE 2030PRICING OF SENIOR UNSECURED NOTES OF $750 MILLION OF 2.750% SENIOR UNSECURED NOTES DUE 2050Source text for Eikon:  (Full Story)Further company coverage: AMAT.O(( Reuters.Briefs@thomsonreuters.com ;))(c) Copyright Thomson Reuters 2020. Click For Restrictions - https://agency.reuters.com/en/copyright.html
20,2020-05-26 22:40:10.156,2020-05-26 22:41:20.621000+00:00,APPLIED MATERIALS INC <AMAT.O>-PRICING OF SENIOR UNSECURED NOTES OF $750 MLN OF 1.750% SENIOR UNSECURED NOTES DUE 2030,urn:newsml:reuters.com:20200526:nASA00RLT:2,NS:RTRS,May 26 (Reuters) - Applied Materials Inc AMAT.O:APPLIED MATERIALS PRICES $1.5 BILLION OF SENIOR UNSECURED NOTESPRICING OF SENIOR UNSECURED NOTES OF $750 MILLION OF 1.750% SENIOR UNSECURED NOTES DUE 2030PRICING OF SENIOR UNSECURED NOTES OF $750 MILLION OF 2.750% SENIOR UNSECURED NOTES DUE 2050Source text for Eikon:  (Full Story)Further company coverage: AMAT.O(( Reuters.Briefs@thomsonreuters.com ;))(c) Copyright Thomson Reuters 2020. Click For Restrictions - https://agency.reuters.com/en/copyright.html
21,2020-05-26 22:40:10.156,2020-05-26 22:40:10.156000+00:00,APPLIED MATERIALS PRICES $1.5 BILLION OF SENIOR UNSECURED NOTES,urn:newsml:reuters.com:20200526:nASA00RLT:1,NS:RTRS,May 26 (Reuters) - Applied Materials Inc AMAT.O:APPLIED MATERIALS PRICES $1.5 BILLION OF SENIOR UNSECURED NOTESPRICING OF SENIOR UNSECURED NOTES OF $750 MILLION OF 1.750% SENIOR UNSECURED NOTES DUE 2030PRICING OF SENIOR UNSECURED NOTES OF $750 MILLION OF 2.750% SENIOR UNSECURED NOTES DUE 2050Source text for Eikon:  (Full Story)Further company coverage: AMAT.O(( Reuters.Briefs@thomsonreuters.com ;))(c) Copyright Thomson Reuters 2020. Click For Restrictions - https://agency.reuters.com/en/copyright.html
22,2020-05-26 22:40:10.063,2020-05-26 22:40:10.063000+00:00,Applied Materials Prices $1.5 Billion of Senior Unsecured Notes,urn:newsml:reuters.com:20200526:nGNXLZdgF:1,NS:GNW,"SANTA CLARA, Calif., May  26, 2020  (GLOBE NEWSWIRE) -- Applied Materials, Inc. (NASDAQ: AMAT) today announced the pricing of senior unsecured notes in an aggregate principal amount of $1.5 billion. The notes consist of the following tranches:$750 million of 1.750% senior unsecured notes due 2030$750 million of 2.750% senior unsecured notes due 2050Applied intends to use a portion of the net proceeds of this offering to redeem or repay at maturity its outstanding $600 million 2.625% senior notes due Oct. 1, 2020, its outstanding $750 million 4.300% senior notes due June 15, 2021 and the balance for general corporate purposes. The foregoing does not constitute a notice of redemption or an obligation to issue a notice of redemption for the 2020 notes or the 2021 notes.BofA Securities, Goldman Sachs & Co. LLC and J.P. Morgan are acting as joint book-running managers. Citigroup, Mizuho Securities, MUFG, US Bancorp and Wells Fargo Securities are also acting as book-running managers.The offering was made pursuant to a registration statement on Form S-3 filed with the U.S. Securities and Exchange Commission (SEC) and is expected to close on May 29, 2020, subject to customary closing conditions. The offering of securities is being made only by means of a prospectus supplement and accompanying prospectus, which may be obtained by visiting the SEC’s website at http://www.sec.gov. Copies of these documents may also be obtained from:BofA Securities, Inc.Goldman Sachs & Co. LLCJ.P. Morgan Securities LLCNC1-004-03-43200 North College Street, 3rd Floor Charlotte, NC 28255-0001200 West StreetNew York, NY 10282383 Madison Avenue New York, NY 10179   Attn: Prospectus Department1-800-294-1322dg.prospectus_requests@bofa.comAttn: Prospectus Department1-866-471-2526Prospectus-ny@ny.email.gs.comAttn: Investment Grade Syndicate Desk, 3rd Floor1-212-834-4533This release does not constitute an offer to sell or the solicitation of an offer to buy securities, nor shall there be any sale of securities in any jurisdiction in which such offer, solicitation or sale would be unlawful prior to registration or qualification under the laws of any such jurisdiction.Forward-Looking StatementsThis release contains forward-looking statements, including those regarding Applied’s ability to complete the offering and anticipated use of the proceeds from the offering. These statements and their underlying assumptions are subject to risks and uncertainties and are not guarantees of future performance. Factors that could cause actual results to differ materially from those expressed or implied by such statements include, without limitation: market conditions for corporate debt generally and for our securities; the successful completion of the notes offering; and other risks and uncertainties described in our most recent Form 10-Q and other SEC filings. These and many other factors could cause actual results to differ materially from expectations based on forward-looking statements made in this release or elsewhere by Applied or on its behalf. All forward-looking statements are based on management’s estimates, projections and assumptions as of the date hereof, and we assume no obligation to update them.About Applied MaterialsApplied Materials, Inc. (Nasdaq: AMAT) is the leader in materials engineering solutions used to produce virtually every new chip and advanced display in the world. Our expertise in modifying materials at atomic levels and on an industrial scale enables customers to transform possibilities into reality. At Applied Materials, our innovations make possible the technology shaping the future.Contact:Ricky Gradwohl (editorial/media) 408.235.4676Michael Sullivan (financial community) 408.986.7977GlobeNewswire, Inc. 2020"
23,2020-05-26 22:39:14.000,2020-05-26 22:39:14+00:00,Marriott International Inc. - Marriott International CEO to Speak at Goldman Sachs Travel And Leisure Conference June 1; Remarks to Be Webcast,urn:newsml:reuters.com:20200526:nNDL8gRMc:1,NS:PUBT,"

        Arne Sorenson, president and chief executive officer at Marriott International, Inc. (Nasdaq: MAR), will speak at the 2020 Goldman Sachs Travel and Leisure Conference, to be held on Monday, June 1. Mr. Sorenson's remarks will be at approximately 11:15 a.m., Eastern Time, and will be webcast live.
      

        To access the webcast, please go to http://www.marriott.com/investor, and then click on the link to the 'Goldman Sachs Travel and Leisure Conference' under 'Events and Presentations.'
      

        The webcast will be available until August 29, 2020 at the same site.
      

Marriott International, Inc. (NASDAQ: MAR) is based in Bethesda, Maryland, USA, and encompasses a portfolio of more than 7,400 properties under 30 leading brands spanning 134 countries and territories. Marriott operates and franchises hotels and licenses vacation ownership resorts all around the world. The company offers Marriott Bonvoy™, its highly-awarded travel program. For more information, please visit our website at www.marriott.com, and for the latest company news, visit www.marriottnewscenter.com. In addition, connect with us on Facebook and @MarriottIntl on Twitter and Instagram.
      

MEDIA RELATIONS CONTACT:

         Brendan McManus
         Corporate Relations
         (301) 380-4495brendan.mcmanus@marriott.com

INVESTOR RELATIONS CONTACTS:

         Jackie Burka McConagha
         Investor Relations
         (301) 380-5126jackie.burka@marriott.com

        Betsy Dahm
         Investor Relations
         (301) 380-3372betsy.dahm@marriott.com

IRPR#1





Attachments



Original document





Disclaimer


Marriott International Inc. published this content on 26 May 2020 and is solely responsible for the information contained therein. Distributed by Public, unedited and unaltered, on 26 May 2020 22:39:14 UTC
(C) Copyright 2020 - Marriott International Inc.Keywords: Marriott-International-Inc."
24,2020-05-26 22:27:11.469,2020-05-26 22:34:29.460000+00:00,"Reuters Insider - Elon Musk and SpaceX try to make history, plus everything else you missed in business news: CNBC After Hours",urn:newsml:reuters.com:20200526:nRTV81w3rM:6,NS:CNBC,"Click the following link to watch video: https://share.insider.thomsonreuters.com/link?entryId=0_vrpoveol&referenceId=7000137978_990&pageId=ReutersNewsSource: CNBCDescription: CNBC.com's MacKenzie Sigalos brings you the day's top business news headlines, and what to watch as the coronavirus pandemic continues to keep most of America on lockdown. On today's show, CNBC's Michael Sheetz explains what's at stake in tomorrow's historic SpaceX launch of two NASA astronauts. Plus, the latest on the development of a coronavirus vaccine as heavyweight Merck jumps into the race.Short Link: https://refini.tv/3er0jP7Video Transcript:Verified transcript not available"
25,2020-05-26 22:30:02.460,2020-05-26 22:30:02.460000+00:00,Marriott International CEO To Speak At Goldman Sachs Travel And Leisure Conference June 1; Remarks To Be Webcast,urn:newsml:reuters.com:20200526:nPn8LF1DKa:1,NS:PRN,"
PR Newswire
BETHESDA, Md., May 26, 2020

BETHESDA, Md., May 26, 2020 /PRNewswire/ -- Arne Sorenson, president and chief executive officer at Marriott International, Inc. (Nasdaq: MAR), will speak at the 2020 Goldman Sachs Travel and Leisure Conference, to be held on Monday, June 1.  Mr. Sorenson's remarks will be at approximately 11:15 a.m., Eastern Time, and will be webcast live.







To access the webcast, please go to http://www.marriott.com/investor, and then click on the link to the ""Goldman Sachs Travel and Leisure Conference"" under ""Events and Presentations."" 
The webcast will be available until August 29, 2020 at the same site.
Marriott International, Inc. (NASDAQ: MAR) is based in Bethesda, Maryland, USA, and encompasses a portfolio of more than 7,400 properties under 30 leading brands spanning 134 countries and territories. Marriott operates and franchises hotels and licenses vacation ownership resorts all around the world. The company offers Marriott Bonvoy™, its highly-awarded travel program. For more information, please visit our website at www.marriott.com, and for the latest company news, visit www.marriottnewscenter.com. In addition, connect with us on Facebook and @MarriottIntl on Twitter and Instagram.
IRPR#1
 


 View original content to download multimedia:http://www.prnewswire.com/news-releases/marriott-international-ceo-to-speak-at-goldman-sachs-travel-and-leisure-conference-june-1-remarks-to-be-webcast-301065606.html
SOURCE  Marriott International, Inc.
Copyright (c) 2020 PR Newswire Association,LLC. All Rights Reserved.Keywords: MARRIOTT-conference"
26,2020-05-26 22:29:46.803,2020-05-26 22:29:46.803000+00:00,Facebook Inc SEC Filings files Form -- 4,urn:newsml:reuters.com:20200526:nEOL8n3ClK:1,NS:EDG,http://filings.retrieval.service.ib.thomsonone.com/Filings.Viewer/Down...
27,2020-05-26 22:28:36.859,2020-05-26 22:28:36.859000+00:00,ALIGN TECHNOLOGY INC SEC Filings files Form -- 4,urn:newsml:reuters.com:20200526:nEOL50rm1b:1,NS:EDG,http://filings.retrieval.service.ib.thomsonone.com/Filings.Viewer/Down...
28,2020-05-26 22:27:23.811,2020-05-26 22:27:23.811000+00:00,ALIGN TECHNOLOGY INC SEC Filings files Form -- 4,urn:newsml:reuters.com:20200526:nEOL7zFnP2:1,NS:EDG,http://filings.retrieval.service.ib.thomsonone.com/Filings.Viewer/Down...
